product_id,name,category,subcategory,brand,price,avg_rating,review_count,in_stock,tags,description
prod_0732,Olay Makeup #2,Beauty,Makeup,Olay,59.15,3.9,53,True,"['moisturizing', 'organic', 'fragrance-free', 'hyaluronic-acid', 'spf', 'sensitive-skin', 'natural']","The Olay Makeup #2 from Olay combines moisturizing functionality with sleek aesthetics. As a leading makeup product in the Beauty category, it offers fragrance-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0733,Maybelline Makeup #3,Beauty,Makeup,Maybelline,50.85,3.7,300,True,"['paraben-free', 'vegan', 'spf', 'moisturizing', 'beauty', 'cruelty-free', 'natural', 'dermatologist-tested', 'fragrance-free']","The Maybelline Makeup #3 from Maybelline combines beauty functionality with sleek aesthetics. As a leading makeup product in the Beauty category, it offers cruelty-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0734,Maybelline Nail Care #4,Beauty,Nail Care,Maybelline,77.07,4.8,238,True,"['skincare', 'beauty', 'moisturizing', 'dermatologist-tested', 'spf', 'vegan', 'organic', 'fragrance-free', 'paraben-free']","The Maybelline Nail Care #4 from Maybelline combines vegan functionality with sleek aesthetics. As a leading nail care product in the Beauty category, it offers vegan performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0735,Fenty Beauty Haircare #5,Beauty,Haircare,Fenty Beauty,157.41,3.4,253,True,"['hyaluronic-acid', 'vegan', 'fragrance-free', 'organic', 'paraben-free', 'vitamin-c', 'sensitive-skin', 'moisturizing', 'cruelty-free', 'anti-aging']","Introducing the Fenty Beauty Haircare #5 by Fenty Beauty — a premium beauty solution built for modern lifestyles. Engineered with vegan materials and sensitive-skin design, it stands out in the haircare market. Whether you're a beginner or professional, this product meets your needs."
prod_0736,Dove Fragrance #6,Beauty,Fragrance,Dove,122.51,4.6,71,True,"['cruelty-free', 'skincare', 'moisturizing', 'spf', 'vegan', 'hyaluronic-acid', 'natural', 'dermatologist-tested', 'fragrance-free', 'beauty', 'sensitive-skin']","Introducing the Dove Fragrance #6 by Dove — a premium beauty solution built for modern lifestyles. Engineered with cruelty-free materials and hyaluronic-acid design, it stands out in the fragrance market. Whether you're a beginner or professional, this product meets your needs."
prod_0737,Fenty Beauty Makeup #7,Beauty,Makeup,Fenty Beauty,99.52,3.9,151,True,"['organic', 'anti-aging', 'vegan', 'sensitive-skin', 'paraben-free', 'hyaluronic-acid', 'skincare', 'cruelty-free']","Introducing the Fenty Beauty Makeup #7 by Fenty Beauty — a premium beauty solution built for modern lifestyles. Engineered with sensitive-skin materials and skincare design, it stands out in the makeup market. Whether you're a beginner or professional, this product meets your needs."
prod_0738,The Ordinary Haircare #8,Beauty,Haircare,The Ordinary,9.93,3.6,323,True,"['sensitive-skin', 'paraben-free', 'spf', 'skincare', 'dermatologist-tested', 'moisturizing', 'natural', 'organic', 'hyaluronic-acid', 'vegan', 'cruelty-free']","Introducing the The Ordinary Haircare #8 by The Ordinary — a premium beauty solution built for modern lifestyles. Engineered with moisturizing materials and paraben-free design, it stands out in the haircare market. Whether you're a beginner or professional, this product meets your needs."
prod_0739,Dove Men's Grooming #9,Beauty,Men's Grooming,Dove,60.53,3.9,245,True,"['natural', 'dermatologist-tested', 'beauty', 'skincare', 'paraben-free', 'vitamin-c', 'anti-aging', 'moisturizing', 'hyaluronic-acid', 'fragrance-free']","The Dove Dove Men's Grooming #9 is a top-rated men's grooming product designed for home use. It features anti-aging and hyaluronic-acid technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0740,The Ordinary Skincare #10,Beauty,Skincare,The Ordinary,68.18,3.6,87,True,"['organic', 'beauty', 'anti-aging', 'vitamin-c', 'natural', 'moisturizing', 'skincare', 'paraben-free', 'hyaluronic-acid', 'spf', 'fragrance-free', 'dermatologist-tested']","Introducing the The Ordinary Skincare #10 by The Ordinary — a premium beauty solution built for modern lifestyles. Engineered with moisturizing materials and moisturizing design, it stands out in the skincare market. Whether you're a beginner or professional, this product meets your needs."
prod_0741,MAC Fragrance #11,Beauty,Fragrance,MAC,111.3,4.4,94,True,"['spf', 'sensitive-skin', 'paraben-free', 'hyaluronic-acid', 'natural', 'anti-aging', 'skincare', 'vegan', 'moisturizing', 'organic']","The MAC MAC Fragrance #11 is a top-rated fragrance product designed for everyday use. It features natural and hyaluronic-acid technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0742,CeraVe Nail Care #12,Beauty,Nail Care,CeraVe,98.35,4.9,91,True,"['vegan', 'paraben-free', 'hyaluronic-acid', 'natural', 'fragrance-free', 'anti-aging']","The CeraVe Nail Care #12 from CeraVe combines natural functionality with sleek aesthetics. As a leading nail care product in the Beauty category, it offers vegan performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0743,L'Oreal Fragrance #13,Beauty,Fragrance,L'Oreal,135.58,4.1,454,True,"['spf', 'anti-aging', 'skincare', 'beauty', 'vegan', 'organic', 'fragrance-free', 'sensitive-skin', 'paraben-free', 'cruelty-free', 'moisturizing']","Introducing the L'Oreal Fragrance #13 by L'Oreal — a premium beauty solution built for modern lifestyles. Engineered with cruelty-free materials and organic design, it stands out in the fragrance market. Whether you're a beginner or professional, this product meets your needs."
prod_0744,L'Oreal Men's Grooming #14,Beauty,Men's Grooming,L'Oreal,183.46,3.3,17,True,"['organic', 'cruelty-free', 'vitamin-c', 'anti-aging', 'dermatologist-tested', 'fragrance-free', 'spf', 'natural', 'hyaluronic-acid', 'skincare', 'paraben-free']","The L'Oreal Men's Grooming #14 from L'Oreal combines spf functionality with sleek aesthetics. As a leading men's grooming product in the Beauty category, it offers cruelty-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0745,Dove Skincare #15,Beauty,Skincare,Dove,122.66,3.2,675,True,"['sensitive-skin', 'anti-aging', 'paraben-free', 'spf', 'vegan', 'natural', 'skincare', 'beauty', 'hyaluronic-acid', 'moisturizing', 'vitamin-c']","Introducing the Dove Skincare #15 by Dove — a premium beauty solution built for modern lifestyles. Engineered with vitamin-c materials and spf design, it stands out in the skincare market. Whether you're a beginner or professional, this product meets your needs."
prod_0746,CeraVe Nail Care #16,Beauty,Nail Care,CeraVe,115.54,3.7,3196,True,"['cruelty-free', 'vegan', 'anti-aging', 'beauty', 'hyaluronic-acid', 'fragrance-free', 'vitamin-c', 'natural', 'spf', 'moisturizing', 'skincare', 'paraben-free']","Introducing the CeraVe Nail Care #16 by CeraVe — a premium beauty solution built for modern lifestyles. Engineered with natural materials and vitamin-c design, it stands out in the nail care market. Whether you're a beginner or professional, this product meets your needs."
prod_0747,The Ordinary Men's Grooming #17,Beauty,Men's Grooming,The Ordinary,160.03,3.7,185,True,"['vitamin-c', 'vegan', 'skincare', 'organic', 'paraben-free', 'beauty', 'fragrance-free', 'anti-aging', 'spf', 'moisturizing', 'natural']","The The Ordinary The Ordinary Men's Grooming #17 is a top-rated men's grooming product designed for everyday use. It features paraben-free and anti-aging technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0748,CeraVe Nail Care #18,Beauty,Nail Care,CeraVe,194.33,4.8,1647,True,"['hyaluronic-acid', 'dermatologist-tested', 'skincare', 'cruelty-free', 'spf', 'beauty', 'fragrance-free', 'organic', 'moisturizing', 'natural', 'paraben-free']","Introducing the CeraVe Nail Care #18 by CeraVe — a premium beauty solution built for modern lifestyles. Engineered with dermatologist-tested materials and paraben-free design, it stands out in the nail care market. Whether you're a beginner or professional, this product meets your needs."
prod_0749,Neutrogena Skincare #19,Beauty,Skincare,Neutrogena,146.34,5.0,632,True,"['vitamin-c', 'organic', 'fragrance-free', 'anti-aging', 'cruelty-free', 'sensitive-skin', 'beauty', 'moisturizing', 'paraben-free']","Introducing the Neutrogena Skincare #19 by Neutrogena — a premium beauty solution built for modern lifestyles. Engineered with beauty materials and beauty design, it stands out in the skincare market. Whether you're a beginner or professional, this product meets your needs."
prod_0750,MAC Fragrance #20,Beauty,Fragrance,MAC,39.13,4.5,302,True,"['organic', 'beauty', 'sensitive-skin', 'skincare', 'cruelty-free', 'paraben-free']","The MAC MAC Fragrance #20 is a top-rated fragrance product designed for outdoor use. It features beauty and sensitive-skin technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0751,L'Oreal Skincare #21,Beauty,Skincare,L'Oreal,175.34,4.4,76,True,"['vitamin-c', 'spf', 'anti-aging', 'fragrance-free', 'moisturizing', 'vegan', 'beauty', 'cruelty-free', 'natural', 'paraben-free', 'sensitive-skin', 'hyaluronic-acid']","The L'Oreal Skincare #21 from L'Oreal combines sensitive-skin functionality with sleek aesthetics. As a leading skincare product in the Beauty category, it offers vegan performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0752,Fenty Beauty Haircare #22,Beauty,Haircare,Fenty Beauty,148.36,3.6,147,True,"['spf', 'natural', 'organic', 'hyaluronic-acid', 'dermatologist-tested', 'moisturizing', 'sensitive-skin', 'cruelty-free']","The Fenty Beauty Fenty Beauty Haircare #22 is a top-rated haircare product designed for professional use. It features cruelty-free and sensitive-skin technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0753,Dove Makeup #23,Beauty,Makeup,Dove,92.9,3.9,86,True,"['vitamin-c', 'sensitive-skin', 'natural', 'beauty', 'dermatologist-tested', 'anti-aging', 'paraben-free', 'hyaluronic-acid', 'cruelty-free', 'moisturizing']","The Dove Dove Makeup #23 is a top-rated makeup product designed for professional use. It features moisturizing and natural technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0754,L'Oreal Men's Grooming #24,Beauty,Men's Grooming,L'Oreal,106.32,4.3,467,True,"['beauty', 'cruelty-free', 'anti-aging', 'sensitive-skin', 'natural', 'vegan', 'dermatologist-tested', 'moisturizing', 'hyaluronic-acid', 'fragrance-free']","Introducing the L'Oreal Men's Grooming #24 by L'Oreal — a premium beauty solution built for modern lifestyles. Engineered with hyaluronic-acid materials and dermatologist-tested design, it stands out in the men's grooming market. Whether you're a beginner or professional, this product meets your needs."
prod_0755,Neutrogena Nail Care #25,Beauty,Nail Care,Neutrogena,49.03,4.0,873,False,"['moisturizing', 'natural', 'fragrance-free', 'vegan', 'beauty', 'anti-aging', 'skincare', 'hyaluronic-acid', 'organic', 'sensitive-skin', 'vitamin-c']","The Neutrogena Neutrogena Nail Care #25 is a top-rated nail care product designed for professional use. It features skincare and beauty technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0756,The Ordinary Skincare #26,Beauty,Skincare,The Ordinary,28.61,3.4,117,True,"['vitamin-c', 'paraben-free', 'sensitive-skin', 'skincare', 'fragrance-free', 'cruelty-free', 'moisturizing']","The The Ordinary Skincare #26 from The Ordinary combines vitamin-c functionality with sleek aesthetics. As a leading skincare product in the Beauty category, it offers cruelty-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0757,Fenty Beauty Fragrance #27,Beauty,Fragrance,Fenty Beauty,45.65,3.6,15,True,"['organic', 'hyaluronic-acid', 'moisturizing', 'sensitive-skin', 'vitamin-c', 'fragrance-free', 'beauty', 'paraben-free', 'anti-aging']","The Fenty Beauty Fragrance #27 from Fenty Beauty combines paraben-free functionality with sleek aesthetics. As a leading fragrance product in the Beauty category, it offers beauty performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0758,Clinique Fragrance #28,Beauty,Fragrance,Clinique,125.95,4.0,128,True,"['sensitive-skin', 'moisturizing', 'beauty', 'spf', 'paraben-free', 'vitamin-c', 'skincare', 'organic']","The Clinique Fragrance #28 from Clinique combines organic functionality with sleek aesthetics. As a leading fragrance product in the Beauty category, it offers skincare performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0759,Dove Men's Grooming #29,Beauty,Men's Grooming,Dove,11.7,4.8,316,True,"['anti-aging', 'paraben-free', 'fragrance-free', 'moisturizing', 'vegan', 'organic', 'spf', 'skincare']","Introducing the Dove Men's Grooming #29 by Dove — a premium beauty solution built for modern lifestyles. Engineered with skincare materials and paraben-free design, it stands out in the men's grooming market. Whether you're a beginner or professional, this product meets your needs."
prod_0760,Olay Fragrance #30,Beauty,Fragrance,Olay,132.47,3.5,1373,True,"['cruelty-free', 'organic', 'skincare', 'fragrance-free', 'anti-aging', 'moisturizing']","Introducing the Olay Fragrance #30 by Olay — a premium beauty solution built for modern lifestyles. Engineered with organic materials and cruelty-free design, it stands out in the fragrance market. Whether you're a beginner or professional, this product meets your needs."
prod_0761,Maybelline Nail Care #31,Beauty,Nail Care,Maybelline,193.87,4.6,298,True,"['vegan', 'moisturizing', 'vitamin-c', 'hyaluronic-acid', 'beauty', 'spf']","The Maybelline Nail Care #31 from Maybelline combines moisturizing functionality with sleek aesthetics. As a leading nail care product in the Beauty category, it offers vitamin-c performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0762,CeraVe Fragrance #32,Beauty,Fragrance,CeraVe,144.2,3.9,46,False,"['fragrance-free', 'skincare', 'vitamin-c', 'natural', 'hyaluronic-acid', 'sensitive-skin', 'beauty', 'moisturizing', 'vegan', 'organic', 'spf', 'anti-aging']","Introducing the CeraVe Fragrance #32 by CeraVe — a premium beauty solution built for modern lifestyles. Engineered with spf materials and vegan design, it stands out in the fragrance market. Whether you're a beginner or professional, this product meets your needs."
prod_0763,Olay Fragrance #33,Beauty,Fragrance,Olay,141.9,3.8,548,True,"['skincare', 'hyaluronic-acid', 'cruelty-free', 'sensitive-skin', 'dermatologist-tested', 'moisturizing']","The Olay Olay Fragrance #33 is a top-rated fragrance product designed for outdoor use. It features dermatologist-tested and hyaluronic-acid technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0764,CeraVe Nail Care #34,Beauty,Nail Care,CeraVe,91.99,4.9,945,False,"['dermatologist-tested', 'anti-aging', 'cruelty-free', 'moisturizing', 'skincare', 'natural', 'spf', 'sensitive-skin', 'paraben-free', 'beauty']","Introducing the CeraVe Nail Care #34 by CeraVe — a premium beauty solution built for modern lifestyles. Engineered with skincare materials and cruelty-free design, it stands out in the nail care market. Whether you're a beginner or professional, this product meets your needs."
prod_0765,Neutrogena Skincare #35,Beauty,Skincare,Neutrogena,107.29,3.8,38,True,"['organic', 'anti-aging', 'beauty', 'cruelty-free', 'natural', 'dermatologist-tested', 'vegan', 'moisturizing']","The Neutrogena Neutrogena Skincare #35 is a top-rated skincare product designed for professional use. It features cruelty-free and moisturizing technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0766,Olay Nail Care #36,Beauty,Nail Care,Olay,172.45,4.1,17,True,"['natural', 'sensitive-skin', 'hyaluronic-acid', 'anti-aging', 'paraben-free', 'skincare']","Introducing the Olay Nail Care #36 by Olay — a premium beauty solution built for modern lifestyles. Engineered with paraben-free materials and sensitive-skin design, it stands out in the nail care market. Whether you're a beginner or professional, this product meets your needs."
prod_0767,CeraVe Makeup #37,Beauty,Makeup,CeraVe,166.46,4.2,124,True,"['beauty', 'paraben-free', 'spf', 'hyaluronic-acid', 'dermatologist-tested', 'vitamin-c', 'fragrance-free', 'vegan', 'sensitive-skin']","Introducing the CeraVe Makeup #37 by CeraVe — a premium beauty solution built for modern lifestyles. Engineered with hyaluronic-acid materials and spf design, it stands out in the makeup market. Whether you're a beginner or professional, this product meets your needs."
prod_0768,Maybelline Nail Care #38,Beauty,Nail Care,Maybelline,52.06,3.8,21,True,"['cruelty-free', 'moisturizing', 'paraben-free', 'skincare', 'spf', 'organic', 'beauty', 'sensitive-skin', 'anti-aging', 'hyaluronic-acid']","Introducing the Maybelline Nail Care #38 by Maybelline — a premium beauty solution built for modern lifestyles. Engineered with organic materials and spf design, it stands out in the nail care market. Whether you're a beginner or professional, this product meets your needs."
prod_0769,The Ordinary Makeup #39,Beauty,Makeup,The Ordinary,168.08,4.3,78,True,"['dermatologist-tested', 'cruelty-free', 'moisturizing', 'anti-aging', 'paraben-free', 'spf', 'fragrance-free', 'natural', 'vegan', 'sensitive-skin']","Introducing the The Ordinary Makeup #39 by The Ordinary — a premium beauty solution built for modern lifestyles. Engineered with vegan materials and vegan design, it stands out in the makeup market. Whether you're a beginner or professional, this product meets your needs."
prod_0770,The Ordinary Makeup #40,Beauty,Makeup,The Ordinary,120.91,3.4,10,True,"['dermatologist-tested', 'hyaluronic-acid', 'vegan', 'organic', 'paraben-free', 'vitamin-c', 'cruelty-free']","Introducing the The Ordinary Makeup #40 by The Ordinary — a premium beauty solution built for modern lifestyles. Engineered with paraben-free materials and vitamin-c design, it stands out in the makeup market. Whether you're a beginner or professional, this product meets your needs."
prod_0771,CeraVe Nail Care #41,Beauty,Nail Care,CeraVe,154.82,4.0,1244,True,"['natural', 'paraben-free', 'vitamin-c', 'fragrance-free', 'cruelty-free', 'vegan', 'dermatologist-tested', 'anti-aging', 'skincare', 'organic', 'sensitive-skin', 'spf']","The CeraVe Nail Care #41 from CeraVe combines fragrance-free functionality with sleek aesthetics. As a leading nail care product in the Beauty category, it offers fragrance-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0772,Maybelline Makeup #42,Beauty,Makeup,Maybelline,178.02,4.8,85,True,"['moisturizing', 'dermatologist-tested', 'vegan', 'spf', 'hyaluronic-acid', 'cruelty-free', 'sensitive-skin', 'vitamin-c', 'skincare', 'natural', 'organic', 'beauty']","The Maybelline Maybelline Makeup #42 is a top-rated makeup product designed for home use. It features dermatologist-tested and sensitive-skin technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0773,Dove Makeup #43,Beauty,Makeup,Dove,93.68,3.7,260,True,"['organic', 'vitamin-c', 'cruelty-free', 'anti-aging', 'hyaluronic-acid', 'spf', 'vegan', 'paraben-free', 'beauty', 'fragrance-free']","The Dove Dove Makeup #43 is a top-rated makeup product designed for outdoor use. It features fragrance-free and vitamin-c technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0774,Fenty Beauty Skincare #44,Beauty,Skincare,Fenty Beauty,153.22,3.5,213,False,"['beauty', 'vitamin-c', 'skincare', 'cruelty-free', 'paraben-free', 'anti-aging']","The Fenty Beauty Fenty Beauty Skincare #44 is a top-rated skincare product designed for travel use. It features skincare and vitamin-c technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0775,Clinique Nail Care #45,Beauty,Nail Care,Clinique,16.68,4.4,646,True,"['dermatologist-tested', 'organic', 'fragrance-free', 'cruelty-free', 'paraben-free', 'spf']","The Clinique Nail Care #45 from Clinique combines paraben-free functionality with sleek aesthetics. As a leading nail care product in the Beauty category, it offers fragrance-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0776,Maybelline Haircare #46,Beauty,Haircare,Maybelline,9.48,3.9,116,True,"['dermatologist-tested', 'paraben-free', 'vegan', 'natural', 'spf', 'vitamin-c', 'anti-aging', 'beauty', 'skincare', 'moisturizing']","Introducing the Maybelline Haircare #46 by Maybelline — a premium beauty solution built for modern lifestyles. Engineered with beauty materials and paraben-free design, it stands out in the haircare market. Whether you're a beginner or professional, this product meets your needs."
prod_0777,Clinique Fragrance #47,Beauty,Fragrance,Clinique,37.3,3.6,55,True,"['hyaluronic-acid', 'vegan', 'cruelty-free', 'skincare', 'beauty', 'vitamin-c', 'paraben-free']","The Clinique Clinique Fragrance #47 is a top-rated fragrance product designed for outdoor use. It features beauty and paraben-free technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0778,MAC Skincare #48,Beauty,Skincare,MAC,143.92,3.9,230,True,"['natural', 'fragrance-free', 'spf', 'organic', 'paraben-free', 'beauty', 'anti-aging', 'cruelty-free', 'skincare']","The MAC Skincare #48 from MAC combines natural functionality with sleek aesthetics. As a leading skincare product in the Beauty category, it offers cruelty-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0779,Clinique Fragrance #49,Beauty,Fragrance,Clinique,45.07,4.5,56,True,"['fragrance-free', 'skincare', 'organic', 'hyaluronic-acid', 'sensitive-skin', 'spf', 'natural']","The Clinique Clinique Fragrance #49 is a top-rated fragrance product designed for outdoor use. It features skincare and skincare technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0780,MAC Haircare #50,Beauty,Haircare,MAC,122.08,4.7,107,True,"['beauty', 'sensitive-skin', 'organic', 'vegan', 'vitamin-c', 'skincare', 'moisturizing', 'hyaluronic-acid', 'fragrance-free']","The MAC Haircare #50 from MAC combines hyaluronic-acid functionality with sleek aesthetics. As a leading haircare product in the Beauty category, it offers moisturizing performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0781,Neutrogena Fragrance #51,Beauty,Fragrance,Neutrogena,90.29,4.0,60,True,"['vegan', 'cruelty-free', 'dermatologist-tested', 'vitamin-c', 'moisturizing', 'natural', 'organic', 'hyaluronic-acid']","The Neutrogena Neutrogena Fragrance #51 is a top-rated fragrance product designed for travel use. It features vitamin-c and vegan technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0782,Neutrogena Haircare #52,Beauty,Haircare,Neutrogena,125.01,2.8,428,True,"['beauty', 'cruelty-free', 'skincare', 'anti-aging', 'vitamin-c', 'moisturizing', 'natural', 'sensitive-skin', 'paraben-free', 'vegan']","The Neutrogena Neutrogena Haircare #52 is a top-rated haircare product designed for home use. It features skincare and anti-aging technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0783,Clinique Skincare #53,Beauty,Skincare,Clinique,15.17,4.4,105,True,"['paraben-free', 'hyaluronic-acid', 'fragrance-free', 'natural', 'cruelty-free', 'anti-aging', 'moisturizing', 'spf', 'skincare', 'organic', 'beauty']","The Clinique Skincare #53 from Clinique combines cruelty-free functionality with sleek aesthetics. As a leading skincare product in the Beauty category, it offers fragrance-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0784,Olay Fragrance #54,Beauty,Fragrance,Olay,153.37,4.0,275,True,"['natural', 'hyaluronic-acid', 'anti-aging', 'vitamin-c', 'vegan', 'beauty', 'dermatologist-tested', 'fragrance-free', 'spf', 'moisturizing', 'cruelty-free']","The Olay Olay Fragrance #54 is a top-rated fragrance product designed for everyday use. It features spf and spf technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0785,CeraVe Haircare #55,Beauty,Haircare,CeraVe,173.03,3.2,78,True,"['dermatologist-tested', 'organic', 'paraben-free', 'cruelty-free', 'moisturizing', 'vegan', 'sensitive-skin', 'natural', 'hyaluronic-acid', 'beauty', 'skincare', 'fragrance-free']","Introducing the CeraVe Haircare #55 by CeraVe — a premium beauty solution built for modern lifestyles. Engineered with sensitive-skin materials and paraben-free design, it stands out in the haircare market. Whether you're a beginner or professional, this product meets your needs."
prod_0786,MAC Fragrance #56,Beauty,Fragrance,MAC,112.31,4.4,32,True,"['spf', 'anti-aging', 'moisturizing', 'sensitive-skin', 'vitamin-c', 'dermatologist-tested', 'hyaluronic-acid', 'cruelty-free', 'paraben-free', 'vegan', 'skincare']","Introducing the MAC Fragrance #56 by MAC — a premium beauty solution built for modern lifestyles. Engineered with spf materials and sensitive-skin design, it stands out in the fragrance market. Whether you're a beginner or professional, this product meets your needs."
prod_0787,Clinique Skincare #57,Beauty,Skincare,Clinique,181.31,4.1,29,False,"['spf', 'cruelty-free', 'dermatologist-tested', 'beauty', 'paraben-free', 'moisturizing', 'vegan', 'fragrance-free', 'skincare']","The Clinique Clinique Skincare #57 is a top-rated skincare product designed for outdoor use. It features dermatologist-tested and fragrance-free technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0788,Dove Haircare #58,Beauty,Haircare,Dove,54.32,4.2,142,True,"['moisturizing', 'fragrance-free', 'hyaluronic-acid', 'dermatologist-tested', 'vegan', 'paraben-free', 'natural', 'spf', 'beauty']","Introducing the Dove Haircare #58 by Dove — a premium beauty solution built for modern lifestyles. Engineered with vegan materials and paraben-free design, it stands out in the haircare market. Whether you're a beginner or professional, this product meets your needs."
prod_0789,MAC Nail Care #59,Beauty,Nail Care,MAC,20.23,3.2,600,True,"['dermatologist-tested', 'vitamin-c', 'anti-aging', 'paraben-free', 'moisturizing', 'beauty', 'sensitive-skin', 'skincare']","The MAC MAC Nail Care #59 is a top-rated nail care product designed for home use. It features beauty and paraben-free technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0790,The Ordinary Men's Grooming #60,Beauty,Men's Grooming,The Ordinary,16.68,3.6,56,True,"['vegan', 'sensitive-skin', 'anti-aging', 'dermatologist-tested', 'beauty', 'moisturizing', 'spf', 'fragrance-free', 'paraben-free', 'cruelty-free']","The The Ordinary Men's Grooming #60 from The Ordinary combines moisturizing functionality with sleek aesthetics. As a leading men's grooming product in the Beauty category, it offers vegan performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0791,Dove Fragrance #61,Beauty,Fragrance,Dove,89.51,4.1,588,True,"['beauty', 'sensitive-skin', 'paraben-free', 'anti-aging', 'organic', 'fragrance-free', 'skincare', 'natural', 'spf', 'vegan']","The Dove Fragrance #61 from Dove combines anti-aging functionality with sleek aesthetics. As a leading fragrance product in the Beauty category, it offers sensitive-skin performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0792,CeraVe Fragrance #62,Beauty,Fragrance,CeraVe,13.17,3.5,159,True,"['beauty', 'natural', 'vegan', 'spf', 'organic', 'paraben-free', 'fragrance-free', 'vitamin-c']","Introducing the CeraVe Fragrance #62 by CeraVe — a premium beauty solution built for modern lifestyles. Engineered with beauty materials and natural design, it stands out in the fragrance market. Whether you're a beginner or professional, this product meets your needs."
prod_0793,CeraVe Skincare #63,Beauty,Skincare,CeraVe,96.32,4.2,340,True,"['hyaluronic-acid', 'sensitive-skin', 'moisturizing', 'skincare', 'fragrance-free', 'paraben-free', 'dermatologist-tested']","The CeraVe Skincare #63 from CeraVe combines moisturizing functionality with sleek aesthetics. As a leading skincare product in the Beauty category, it offers fragrance-free performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0794,Fenty Beauty Nail Care #64,Beauty,Nail Care,Fenty Beauty,128.15,4.1,95,True,"['anti-aging', 'natural', 'sensitive-skin', 'paraben-free', 'organic', 'hyaluronic-acid', 'cruelty-free', 'vegan']","Introducing the Fenty Beauty Nail Care #64 by Fenty Beauty — a premium beauty solution built for modern lifestyles. Engineered with vegan materials and organic design, it stands out in the nail care market. Whether you're a beginner or professional, this product meets your needs."
prod_0795,L'Oreal Fragrance #65,Beauty,Fragrance,L'Oreal,190.66,3.6,164,True,"['paraben-free', 'vitamin-c', 'cruelty-free', 'skincare', 'natural', 'anti-aging', 'vegan', 'organic']","Introducing the L'Oreal Fragrance #65 by L'Oreal — a premium beauty solution built for modern lifestyles. Engineered with vitamin-c materials and anti-aging design, it stands out in the fragrance market. Whether you're a beginner or professional, this product meets your needs."
prod_0796,Neutrogena Makeup #66,Beauty,Makeup,Neutrogena,52.29,3.5,10,True,"['moisturizing', 'sensitive-skin', 'skincare', 'dermatologist-tested', 'beauty', 'spf', 'organic', 'anti-aging', 'paraben-free', 'vegan']","Introducing the Neutrogena Makeup #66 by Neutrogena — a premium beauty solution built for modern lifestyles. Engineered with spf materials and sensitive-skin design, it stands out in the makeup market. Whether you're a beginner or professional, this product meets your needs."
prod_0797,MAC Fragrance #67,Beauty,Fragrance,MAC,119.74,4.2,439,False,"['spf', 'vitamin-c', 'vegan', 'cruelty-free', 'paraben-free', 'organic', 'natural', 'dermatologist-tested', 'skincare']","The MAC Fragrance #67 from MAC combines vitamin-c functionality with sleek aesthetics. As a leading fragrance product in the Beauty category, it offers vitamin-c performance. Backed by a manufacturer warranty and thousands of verified purchases."
