review_id,user_id,product_id,rating,review_text,helpful_votes,verified_purchase,created_at
rev_0116750,user_08647,prod_0229,2.5,Waste of money. Would not recommend.,1,True,2023-11-10T00:10:46Z
rev_0116751,user_09132,prod_0153,4.5,Impressed by the build quality. Will buy again.,166,False,2022-03-21T16:16:03Z
rev_0116752,user_07496,prod_0220,3.0,Gets the job done. Nothing to write home about.,10,True,2024-04-09T13:04:42Z
rev_0116753,user_00684,prod_0153,2.0,Poor quality control. Had to return it.,0,True,2022-11-20T02:18:03Z
rev_0116754,user_08429,prod_0860,1.0,Stopped working after two weeks. Very unreliable.,188,True,2024-06-21T15:23:34Z
rev_0116755,user_07743,prod_0778,5.0,Works perfectly. Fast delivery and well packaged.,5,True,2022-01-17T22:55:14Z
rev_0116756,user_08348,prod_0756,5.0,Works perfectly. Fast delivery and well packaged.,1,True,2023-02-20T18:41:33Z
rev_0116757,user_09706,prod_0206,2.0,Disappointed with the quality. Expected much better.,3,True,2023-07-26T13:36:51Z
rev_0116758,user_03535,prod_0571,5.0,Love it! Does everything it says on the packaging.,49,True,2023-03-14T14:08:20Z
rev_0116759,user_06662,prod_0667,4.5,Fantastic value. Great performance and durable.,1,True,2024-08-25T03:43:53Z
rev_0116760,user_09160,prod_0264,4.5,Impressed by the build quality. Will buy again.,2,False,2022-12-26T05:05:07Z
rev_0116761,user_08730,prod_0990,4.5,"Excellent product, exactly as described. Highly recommend!",10,True,2022-03-02T08:01:59Z
rev_0116762,user_05324,prod_0017,3.0,"OK product. Arrived on time, works as expected.",3,True,2024-08-10T08:46:20Z
rev_0116763,user_03559,prod_0952,3.5,Works fine but wish the quality was a bit better.,35,True,2022-12-05T09:25:18Z
rev_0116764,user_06349,prod_0571,4.5,Impressed by the build quality. Will buy again.,1,True,2022-12-31T13:23:31Z
rev_0116765,user_03465,prod_0400,2.0,Not as advertised. Major quality issues.,1,True,2024-09-14T11:35:05Z
rev_0116766,user_03839,prod_0654,4.0,Fantastic value. Great performance and durable.,2,True,2022-12-12T13:55:34Z
rev_0116767,user_02721,prod_0460,4.5,"Excellent product, exactly as described. Highly recommend!",3,True,2024-06-14T14:09:09Z
rev_0116768,user_04519,prod_0618,4.5,Impressed by the build quality. Will buy again.,7,True,2022-08-15T05:47:28Z
rev_0116769,user_03945,prod_0500,5.0,Love it! Does everything it says on the packaging.,3,True,2022-02-19T17:10:54Z
rev_0116770,user_09306,prod_0702,2.5,Not as advertised. Major quality issues.,1,True,2024-10-17T02:43:20Z
rev_0116771,user_04992,prod_0104,4.0,"Excellent product, exactly as described. Highly recommend!",9,False,2023-07-10T09:11:42Z
rev_0116772,user_05550,prod_0595,2.5,Broke after a few uses. Not worth the money.,1,True,2024-10-30T03:18:47Z
rev_0116773,user_04084,prod_0824,3.0,"OK product. Arrived on time, works as expected.",15,False,2022-05-30T06:36:03Z
rev_0116774,user_06253,prod_0294,2.5,Stopped working after two weeks. Very unreliable.,0,True,2023-11-24T16:11:41Z
rev_0116775,user_02573,prod_0784,4.0,Very happy with this purchase. Great quality for the price.,6,True,2023-05-30T02:27:19Z
rev_0116776,user_08750,prod_0092,4.5,Works perfectly. Fast delivery and well packaged.,4,True,2023-10-12T05:34:53Z
rev_0116777,user_02072,prod_0171,2.0,Disappointed with the quality. Expected much better.,7,True,2024-07-07T01:27:26Z
rev_0116778,user_06335,prod_0016,4.0,Very happy with this purchase. Great quality for the price.,9,True,2022-02-22T17:49:52Z
rev_0116779,user_04329,prod_0539,4.5,Very happy with this purchase. Great quality for the price.,4,True,2024-04-14T11:49:21Z
rev_0116780,user_04398,prod_0199,4.0,Top quality product. Very satisfied with the results.,101,True,2024-01-16T12:22:40Z
rev_0116781,user_09971,prod_0197,4.5,"Excellent product, exactly as described. Highly recommend!",11,True,2024-05-04T05:59:37Z
rev_0116782,user_01050,prod_0980,5.0,Very happy with this purchase. Great quality for the price.,70,True,2023-07-14T15:07:47Z
rev_0116783,user_02664,prod_0111,5.0,"Excellent product, exactly as described. Highly recommend!",6,True,2024-02-28T15:01:23Z
rev_0116784,user_06558,prod_0129,3.5,Fair value. Some minor issues but overall functional.,1,True,2023-06-22T19:27:09Z
rev_0116785,user_08765,prod_0752,4.0,Impressed by the build quality. Will buy again.,0,True,2024-12-05T23:32:11Z
rev_0116786,user_05325,prod_0328,3.0,Not bad but not great either. Acceptable quality.,7,True,2024-09-21T06:13:35Z
rev_0116787,user_04746,prod_0292,5.0,Works perfectly. Fast delivery and well packaged.,11,False,2022-02-02T11:18:45Z
rev_0116788,user_06419,prod_0653,2.5,Waste of money. Would not recommend.,0,True,2023-05-18T12:19:34Z
rev_0116789,user_05810,prod_0556,4.5,Very happy with this purchase. Great quality for the price.,4,True,2022-05-29T01:34:19Z
rev_0116790,user_01882,prod_0322,5.0,Top quality product. Very satisfied with the results.,0,True,2023-08-31T06:59:13Z
rev_0116791,user_05089,prod_0058,5.0,Exceeded my expectations. 5 stars well deserved.,15,True,2022-07-24T23:05:02Z
rev_0116792,user_09938,prod_0352,3.5,Fair value. Some minor issues but overall functional.,12,True,2024-05-27T20:13:17Z
rev_0116793,user_05053,prod_0727,4.0,"Excellent product, exactly as described. Highly recommend!",0,True,2023-09-06T21:15:13Z
rev_0116794,user_07986,prod_0018,4.5,Fantastic value. Great performance and durable.,0,True,2022-02-18T05:57:57Z
rev_0116795,user_01305,prod_0457,1.0,Cheap materials. Fell apart quickly.,0,True,2022-01-11T20:45:53Z
rev_0116796,user_06153,prod_0311,4.5,Top quality product. Very satisfied with the results.,7,True,2023-05-24T07:26:15Z
rev_0116797,user_07437,prod_0112,4.0,Impressed by the build quality. Will buy again.,7,True,2022-03-21T21:14:43Z
rev_0116798,user_06587,prod_0154,4.0,My go-to recommendation for friends and family.,16,True,2024-02-06T06:17:17Z
rev_0116799,user_00976,prod_0039,5.0,Very happy with this purchase. Great quality for the price.,0,True,2023-02-19T07:58:44Z
rev_0116800,user_04085,prod_0717,2.5,Broke after a few uses. Not worth the money.,2,False,2024-05-18T15:25:52Z
rev_0116801,user_04796,prod_0095,5.0,Works perfectly. Fast delivery and well packaged.,1,True,2024-08-21T13:39:56Z
rev_0116802,user_02137,prod_0198,3.0,Does what it says. Average quality.,1,True,2023-04-16T01:07:11Z
rev_0116803,user_03692,prod_0613,4.5,Exceeded my expectations. 5 stars well deserved.,1,True,2023-09-18T05:13:42Z
rev_0116804,user_00493,prod_0574,5.0,My go-to recommendation for friends and family.,0,True,2023-07-06T04:26:31Z
rev_0116805,user_05100,prod_0156,2.5,Waste of money. Would not recommend.,7,True,2024-12-22T09:33:03Z
rev_0116806,user_02430,prod_0755,3.5,Does what it says. Average quality.,39,False,2023-07-11T18:32:48Z
rev_0116807,user_09255,prod_0886,2.5,Waste of money. Would not recommend.,16,True,2023-10-19T09:14:21Z
rev_0116808,user_03836,prod_0033,5.0,Impressed by the build quality. Will buy again.,2,True,2024-03-04T06:06:35Z
rev_0116809,user_09861,prod_0083,3.5,Gets the job done. Nothing to write home about.,3,True,2024-01-31T05:51:00Z
rev_0116810,user_05713,prod_0312,1.5,Not as advertised. Major quality issues.,8,False,2024-12-13T00:42:44Z
rev_0116811,user_05293,prod_0863,4.0,Fantastic value. Great performance and durable.,5,True,2024-06-02T05:41:43Z
rev_0116812,user_07732,prod_0570,2.0,Cheap materials. Fell apart quickly.,1,True,2023-08-03T09:09:04Z
rev_0116813,user_06235,prod_0796,4.0,My go-to recommendation for friends and family.,8,True,2022-12-07T15:53:12Z
rev_0116814,user_09220,prod_0472,2.5,Poor quality control. Had to return it.,9,False,2023-10-09T23:42:23Z
rev_0116815,user_03014,prod_0703,4.5,Fantastic value. Great performance and durable.,1,True,2024-10-24T10:43:42Z
rev_0116816,user_02459,prod_0071,4.0,Top quality product. Very satisfied with the results.,5,True,2023-03-10T19:47:11Z
rev_0116817,user_01558,prod_0047,4.5,Very happy with this purchase. Great quality for the price.,3,True,2022-09-24T12:13:17Z
rev_0116818,user_02414,prod_0512,2.0,Waste of money. Would not recommend.,9,True,2022-10-13T14:38:11Z
rev_0116819,user_02817,prod_0130,2.0,Doesn't match the description at all. Very misleading.,1,True,2023-03-25T02:45:30Z
rev_0116820,user_09232,prod_0935,4.5,My go-to recommendation for friends and family.,80,True,2023-08-07T18:55:52Z
rev_0116821,user_08306,prod_0167,4.0,My go-to recommendation for friends and family.,0,True,2022-07-25T14:33:44Z
rev_0116822,user_06650,prod_0938,4.5,Very happy with this purchase. Great quality for the price.,68,False,2024-01-15T16:22:54Z
rev_0116823,user_00097,prod_0132,4.5,Exceeded my expectations. 5 stars well deserved.,1,False,2023-02-07T05:01:34Z
rev_0116824,user_08918,prod_0915,2.0,Poor quality control. Had to return it.,10,True,2022-11-09T23:44:35Z
rev_0116825,user_04866,prod_0572,4.5,Top quality product. Very satisfied with the results.,0,True,2023-10-27T10:50:46Z
rev_0116826,user_08269,prod_0855,5.0,Love it! Does everything it says on the packaging.,1,True,2024-03-11T09:01:15Z
rev_0116827,user_03539,prod_0959,5.0,Top quality product. Very satisfied with the results.,1,True,2024-11-24T05:40:54Z
rev_0116828,user_02052,prod_0547,4.5,Love it! Does everything it says on the packaging.,2,True,2023-03-09T09:35:34Z
rev_0116829,user_07117,prod_0703,2.0,Disappointed with the quality. Expected much better.,1,True,2022-03-24T23:11:50Z
rev_0116830,user_07210,prod_0263,2.0,Poor quality control. Had to return it.,114,False,2024-02-05T11:21:22Z
rev_0116831,user_03679,prod_0924,4.0,Impressed by the build quality. Will buy again.,20,False,2024-08-20T00:43:01Z
rev_0116832,user_04446,prod_0849,4.5,Exceeded my expectations. 5 stars well deserved.,2,True,2023-05-12T13:37:45Z
rev_0116833,user_08776,prod_0795,5.0,Love it! Does everything it says on the packaging.,19,False,2024-07-10T01:48:48Z
rev_0116834,user_04192,prod_0512,5.0,"Solid product, no complaints. Does the job perfectly.",133,False,2022-12-08T03:16:18Z
rev_0116835,user_09803,prod_0973,4.5,Very happy with this purchase. Great quality for the price.,21,True,2022-02-21T15:29:33Z
rev_0116836,user_05990,prod_0048,3.5,Fair value. Some minor issues but overall functional.,43,True,2023-03-28T06:28:01Z
rev_0116837,user_08951,prod_0065,4.0,Love it! Does everything it says on the packaging.,29,True,2024-09-01T08:59:56Z
rev_0116838,user_08357,prod_0815,3.5,Fair value. Some minor issues but overall functional.,39,True,2023-05-03T23:01:24Z
rev_0116839,user_03521,prod_0532,1.0,Stopped working after two weeks. Very unreliable.,19,True,2022-11-20T10:36:28Z
rev_0116840,user_09111,prod_0426,4.5,My go-to recommendation for friends and family.,0,True,2023-11-15T09:53:05Z
rev_0116841,user_09740,prod_0680,4.5,Very happy with this purchase. Great quality for the price.,44,True,2024-07-01T07:39:30Z
rev_0116842,user_02518,prod_0634,3.5,Gets the job done. Nothing to write home about.,4,True,2022-10-22T05:53:01Z
rev_0116843,user_01337,prod_0525,4.0,Love it! Does everything it says on the packaging.,7,True,2022-06-22T04:35:43Z
rev_0116844,user_05420,prod_0095,4.5,Impressed by the build quality. Will buy again.,0,False,2024-10-15T07:50:44Z
rev_0116845,user_00790,prod_0082,4.0,Works perfectly. Fast delivery and well packaged.,1,False,2022-11-03T16:56:22Z
rev_0116846,user_04541,prod_0111,4.5,Exceeded my expectations. 5 stars well deserved.,29,True,2022-05-13T09:17:52Z
rev_0116847,user_00432,prod_0780,4.0,"Excellent product, exactly as described. Highly recommend!",19,True,2022-05-01T14:18:00Z
rev_0116848,user_05063,prod_0401,1.0,Not as advertised. Major quality issues.,14,True,2024-11-29T21:22:11Z
rev_0116849,user_01727,prod_0746,4.0,Fantastic value. Great performance and durable.,0,True,2022-07-23T16:21:38Z
rev_0116850,user_06783,prod_0395,4.0,"Excellent product, exactly as described. Highly recommend!",6,True,2023-06-11T09:58:19Z
rev_0116851,user_05431,prod_0530,4.0,Works perfectly. Fast delivery and well packaged.,4,True,2022-02-02T15:31:31Z
rev_0116852,user_08651,prod_0340,4.0,Fantastic value. Great performance and durable.,13,True,2022-03-07T09:58:53Z
rev_0116853,user_05100,prod_0788,5.0,Top quality product. Very satisfied with the results.,3,True,2024-12-21T05:34:10Z
rev_0116854,user_09410,prod_0558,4.5,Fantastic value. Great performance and durable.,1,True,2024-08-18T19:19:32Z
rev_0116855,user_04078,prod_0005,4.0,"Solid product, no complaints. Does the job perfectly.",1,True,2024-08-19T21:16:56Z
rev_0116856,user_02414,prod_0192,3.0,Gets the job done. Nothing to write home about.,0,True,2024-06-14T11:22:22Z
rev_0116857,user_04823,prod_0601,4.0,Top quality product. Very satisfied with the results.,2,False,2022-11-03T17:32:13Z
rev_0116858,user_04291,prod_0050,5.0,Love it! Does everything it says on the packaging.,3,True,2023-03-29T12:04:04Z
rev_0116859,user_09412,prod_0316,4.5,Exceeded my expectations. 5 stars well deserved.,0,True,2023-02-07T00:12:11Z
rev_0116860,user_05526,prod_0819,2.0,Doesn't match the description at all. Very misleading.,2,False,2023-08-28T07:33:18Z
rev_0116861,user_02025,prod_0124,2.0,Poor quality control. Had to return it.,237,False,2023-08-02T01:22:05Z
rev_0116862,user_07150,prod_0340,3.5,Does what it says. Average quality.,1,False,2023-09-28T10:32:53Z
rev_0116863,user_01978,prod_0195,3.0,Not bad but not great either. Acceptable quality.,20,True,2024-07-02T03:15:38Z
rev_0116864,user_05819,prod_0255,3.0,Fair value. Some minor issues but overall functional.,4,True,2022-06-02T19:10:22Z
rev_0116865,user_04089,prod_0163,3.5,Not bad but not great either. Acceptable quality.,6,True,2023-07-15T11:50:13Z
rev_0116866,user_00894,prod_0324,4.0,Very happy with this purchase. Great quality for the price.,17,True,2022-06-04T23:33:59Z
rev_0116867,user_05260,prod_0204,1.0,Disappointed with the quality. Expected much better.,0,True,2023-04-24T23:11:34Z
rev_0116868,user_01594,prod_0919,5.0,"Excellent product, exactly as described. Highly recommend!",10,True,2022-06-02T17:41:28Z
rev_0116869,user_00480,prod_0124,4.0,Impressed by the build quality. Will buy again.,0,False,2023-06-01T12:55:16Z
rev_0116870,user_01837,prod_0955,3.0,Average experience. Might look for alternatives next time.,12,True,2023-08-30T18:46:36Z
rev_0116871,user_05439,prod_0915,4.5,"Solid product, no complaints. Does the job perfectly.",7,False,2023-04-22T14:36:54Z
rev_0116872,user_04923,prod_0015,3.0,Does what it says. Average quality.,0,False,2024-10-20T18:28:27Z
rev_0116873,user_01333,prod_0539,4.5,Exceeded my expectations. 5 stars well deserved.,45,True,2023-11-28T02:44:36Z
rev_0116874,user_02029,prod_0096,2.0,Cheap materials. Fell apart quickly.,13,True,2023-08-20T03:58:23Z
rev_0116875,user_06516,prod_0131,3.0,Not bad but not great either. Acceptable quality.,5,True,2023-11-05T17:26:05Z
rev_0116876,user_07311,prod_0859,5.0,My go-to recommendation for friends and family.,134,True,2023-04-05T18:12:04Z
rev_0116877,user_05474,prod_0917,3.5,Gets the job done. Nothing to write home about.,1,True,2023-10-07T02:48:21Z
rev_0116878,user_00670,prod_0049,4.0,Top quality product. Very satisfied with the results.,3,True,2023-06-16T18:21:34Z
rev_0116879,user_02274,prod_0438,4.0,Exceeded my expectations. 5 stars well deserved.,22,True,2022-10-16T03:18:03Z
rev_0116880,user_05697,prod_0091,2.5,Poor quality control. Had to return it.,17,True,2023-09-06T02:24:50Z
rev_0116881,user_00573,prod_0303,1.5,Broke after a few uses. Not worth the money.,9,False,2023-05-24T04:28:13Z
rev_0116882,user_05136,prod_0185,1.0,Not as advertised. Major quality issues.,1,True,2022-10-01T00:26:57Z
rev_0116883,user_08418,prod_0691,3.0,Decent product for the price. Nothing extraordinary.,7,True,2022-12-28T12:29:12Z
rev_0116884,user_02069,prod_0934,1.5,Broke after a few uses. Not worth the money.,371,True,2023-12-30T08:56:36Z
rev_0116885,user_05253,prod_0688,4.5,"Solid product, no complaints. Does the job perfectly.",26,True,2022-02-03T02:50:40Z
rev_0116886,user_06612,prod_0066,3.5,Decent product for the price. Nothing extraordinary.,13,True,2023-06-07T14:55:01Z
rev_0116887,user_03684,prod_0462,4.5,My go-to recommendation for friends and family.,723,True,2023-04-16T17:43:08Z
rev_0116888,user_07231,prod_0996,4.5,Fantastic value. Great performance and durable.,24,True,2024-07-31T18:33:14Z
rev_0116889,user_09058,prod_0551,4.5,"Solid product, no complaints. Does the job perfectly.",11,True,2024-07-30T01:17:48Z
rev_0116890,user_05472,prod_0458,4.5,Impressed by the build quality. Will buy again.,2,True,2023-12-21T03:39:39Z
rev_0116891,user_06784,prod_0404,5.0,Works perfectly. Fast delivery and well packaged.,2,True,2024-03-07T21:41:28Z
rev_0116892,user_09141,prod_0708,4.5,My go-to recommendation for friends and family.,0,False,2022-02-16T02:14:07Z
rev_0116893,user_09151,prod_0188,4.5,Exceeded my expectations. 5 stars well deserved.,4,True,2022-02-03T02:26:29Z
rev_0116894,user_02252,prod_0099,4.0,My go-to recommendation for friends and family.,1,True,2023-08-09T11:01:03Z
rev_0116895,user_00631,prod_0593,3.5,Does what it says. Average quality.,3,True,2023-10-13T18:26:57Z
rev_0116896,user_00503,prod_0159,2.0,Stopped working after two weeks. Very unreliable.,6,True,2023-04-13T17:04:31Z
rev_0116897,user_08085,prod_0881,4.0,Very happy with this purchase. Great quality for the price.,1,True,2024-01-15T06:43:36Z
rev_0116898,user_06646,prod_0158,2.0,Poor quality control. Had to return it.,18,False,2023-07-09T06:07:51Z
rev_0116899,user_09964,prod_0041,2.0,Disappointed with the quality. Expected much better.,3,True,2024-08-16T19:42:42Z
rev_0116900,user_04771,prod_0077,3.5,Decent product for the price. Nothing extraordinary.,2,True,2023-01-24T06:50:07Z
rev_0116901,user_04972,prod_0754,5.0,Love it! Does everything it says on the packaging.,13,True,2024-12-25T10:37:19Z
rev_0116902,user_02323,prod_0273,3.0,Decent product for the price. Nothing extraordinary.,5,True,2022-10-27T20:05:44Z
rev_0116903,user_07997,prod_0791,1.0,Not as advertised. Major quality issues.,0,True,2024-04-18T21:48:46Z
rev_0116904,user_03415,prod_0854,3.5,Does what it says. Average quality.,0,True,2024-09-14T08:51:21Z
rev_0116905,user_08974,prod_0643,3.5,Not bad but not great either. Acceptable quality.,2,True,2023-04-11T21:07:17Z
rev_0116906,user_02506,prod_0772,4.5,Works perfectly. Fast delivery and well packaged.,49,True,2022-01-08T00:39:41Z
rev_0116907,user_00259,prod_0615,3.0,Fair value. Some minor issues but overall functional.,9,True,2022-03-09T08:36:06Z
rev_0116908,user_06385,prod_0526,4.5,Love it! Does everything it says on the packaging.,11,True,2023-03-04T00:06:22Z
rev_0116909,user_06960,prod_0168,5.0,Exceeded my expectations. 5 stars well deserved.,3,True,2024-03-05T10:16:35Z
rev_0116910,user_01212,prod_0033,2.5,Doesn't match the description at all. Very misleading.,7,False,2024-08-30T07:50:33Z
rev_0116911,user_03503,prod_0057,4.0,"Excellent product, exactly as described. Highly recommend!",15,False,2024-06-11T09:33:54Z
rev_0116912,user_05645,prod_0855,4.0,My go-to recommendation for friends and family.,3,True,2024-03-20T09:10:01Z
rev_0116913,user_09154,prod_0699,4.5,Impressed by the build quality. Will buy again.,0,True,2024-04-01T06:25:53Z
rev_0116914,user_08459,prod_0393,4.5,Fantastic value. Great performance and durable.,1,True,2023-10-03T21:26:05Z
rev_0116915,user_05903,prod_0269,4.0,Fantastic value. Great performance and durable.,1,True,2024-12-04T12:54:55Z
rev_0116916,user_04900,prod_0293,2.0,Poor quality control. Had to return it.,192,False,2024-05-21T03:16:08Z
rev_0116917,user_02872,prod_0373,3.5,Average experience. Might look for alternatives next time.,7,True,2022-03-17T20:06:12Z
rev_0116918,user_02167,prod_0483,4.0,Very happy with this purchase. Great quality for the price.,3,False,2022-09-04T13:44:49Z
rev_0116919,user_06128,prod_0115,3.0,Not bad but not great either. Acceptable quality.,0,True,2024-07-03T10:34:39Z
rev_0116920,user_03463,prod_0980,3.0,Does what it says. Average quality.,15,True,2023-03-14T22:34:45Z
rev_0116921,user_04278,prod_0309,4.0,Top quality product. Very satisfied with the results.,9,False,2022-06-15T02:07:02Z
rev_0116922,user_06063,prod_0789,4.0,"Excellent product, exactly as described. Highly recommend!",5,True,2022-09-09T14:18:20Z
rev_0116923,user_06041,prod_0795,5.0,Works perfectly. Fast delivery and well packaged.,8,True,2023-02-23T13:55:20Z
rev_0116924,user_02572,prod_0013,3.5,"OK product. Arrived on time, works as expected.",0,True,2023-09-28T14:04:41Z
rev_0116925,user_07993,prod_0491,3.0,Average experience. Might look for alternatives next time.,4,True,2022-12-11T05:25:04Z
rev_0116926,user_00017,prod_0738,1.0,Poor quality control. Had to return it.,5,True,2024-04-15T02:22:19Z
rev_0116927,user_06910,prod_0822,4.5,"Excellent product, exactly as described. Highly recommend!",14,True,2022-09-04T00:50:48Z
rev_0116928,user_05333,prod_0092,5.0,Fantastic value. Great performance and durable.,19,True,2024-09-26T09:17:42Z
rev_0116929,user_04705,prod_0059,3.5,Gets the job done. Nothing to write home about.,0,True,2022-10-28T17:54:22Z
rev_0116930,user_00568,prod_0982,2.5,Doesn't match the description at all. Very misleading.,3,True,2024-03-28T16:54:27Z
rev_0116931,user_00699,prod_0090,4.0,Exceeded my expectations. 5 stars well deserved.,17,True,2022-07-10T05:16:39Z
rev_0116932,user_05433,prod_0586,3.0,Fair value. Some minor issues but overall functional.,56,True,2024-04-16T01:52:56Z
rev_0116933,user_01310,prod_0764,4.5,"Solid product, no complaints. Does the job perfectly.",0,True,2024-10-20T00:38:16Z
rev_0116934,user_04755,prod_0603,2.0,Disappointed with the quality. Expected much better.,4,True,2022-08-23T00:27:20Z
rev_0116935,user_05506,prod_0884,4.5,"Excellent product, exactly as described. Highly recommend!",12,True,2022-04-24T03:07:53Z
rev_0116936,user_07739,prod_0706,3.0,Gets the job done. Nothing to write home about.,11,True,2024-10-10T17:47:52Z
rev_0116937,user_08899,prod_0336,3.0,Fair value. Some minor issues but overall functional.,0,True,2022-01-07T06:59:54Z
rev_0116938,user_08894,prod_0078,4.0,"Solid product, no complaints. Does the job perfectly.",0,True,2023-07-27T15:27:12Z
rev_0116939,user_09764,prod_0723,3.0,Does what it says. Average quality.,0,True,2022-03-26T11:25:44Z
rev_0116940,user_09615,prod_0644,4.5,Top quality product. Very satisfied with the results.,2,False,2024-11-02T23:51:42Z
rev_0116941,user_03885,prod_0818,2.0,Cheap materials. Fell apart quickly.,1,True,2023-02-10T01:26:59Z
rev_0116942,user_06403,prod_0946,5.0,"Excellent product, exactly as described. Highly recommend!",0,True,2023-10-25T01:52:08Z
rev_0116943,user_01317,prod_0558,2.0,Doesn't match the description at all. Very misleading.,8,True,2022-09-24T22:10:48Z
rev_0116944,user_08115,prod_0587,4.0,Works perfectly. Fast delivery and well packaged.,2,True,2024-12-01T07:57:32Z
rev_0116945,user_07218,prod_0071,4.5,My go-to recommendation for friends and family.,10,True,2022-12-31T01:09:42Z
rev_0116946,user_08196,prod_0128,2.5,Waste of money. Would not recommend.,7,True,2023-09-20T21:01:15Z
rev_0116947,user_05862,prod_0425,5.0,Very happy with this purchase. Great quality for the price.,15,True,2024-03-21T07:01:36Z
rev_0116948,user_01382,prod_0631,4.5,Love it! Does everything it says on the packaging.,2,True,2022-04-17T22:26:46Z
rev_0116949,user_06331,prod_0575,5.0,Very happy with this purchase. Great quality for the price.,4,True,2022-12-16T07:54:17Z
rev_0116950,user_00735,prod_0794,4.0,"Solid product, no complaints. Does the job perfectly.",3,True,2024-06-15T02:12:08Z
rev_0116951,user_02829,prod_0093,3.0,Decent product for the price. Nothing extraordinary.,18,True,2023-06-17T17:50:43Z
rev_0116952,user_03061,prod_0896,5.0,Works perfectly. Fast delivery and well packaged.,13,False,2023-08-03T06:27:27Z
rev_0116953,user_01400,prod_0544,3.5,Average experience. Might look for alternatives next time.,9,True,2022-08-17T02:26:18Z
rev_0116954,user_04277,prod_0606,4.5,My go-to recommendation for friends and family.,0,True,2023-03-24T11:52:13Z
rev_0116955,user_01220,prod_0277,4.5,"Excellent product, exactly as described. Highly recommend!",89,True,2023-05-08T09:52:20Z
rev_0116956,user_01285,prod_0473,3.5,Decent product for the price. Nothing extraordinary.,2,True,2024-04-29T14:12:17Z
rev_0116957,user_04674,prod_0460,5.0,Works perfectly. Fast delivery and well packaged.,2,True,2022-05-14T23:29:25Z
rev_0116958,user_08305,prod_0673,4.5,Impressed by the build quality. Will buy again.,55,True,2023-12-08T01:26:36Z
rev_0116959,user_06424,prod_0480,4.0,"Excellent product, exactly as described. Highly recommend!",5,True,2022-02-28T19:40:19Z
rev_0116960,user_09186,prod_0446,4.5,Very happy with this purchase. Great quality for the price.,2,True,2023-03-02T09:52:44Z
rev_0116961,user_09977,prod_0672,2.5,Waste of money. Would not recommend.,13,True,2023-11-23T13:21:20Z
rev_0116962,user_00196,prod_0830,4.5,"Solid product, no complaints. Does the job perfectly.",0,True,2023-09-20T19:57:57Z
rev_0116963,user_06065,prod_0690,5.0,Impressed by the build quality. Will buy again.,0,True,2023-01-07T16:58:28Z
rev_0116964,user_07909,prod_0211,4.5,Works perfectly. Fast delivery and well packaged.,1,False,2022-05-13T17:42:06Z
rev_0116965,user_03730,prod_0621,4.5,Very happy with this purchase. Great quality for the price.,62,True,2023-07-20T00:35:28Z
rev_0116966,user_08006,prod_0281,5.0,Top quality product. Very satisfied with the results.,1,True,2022-06-15T15:52:57Z
rev_0116967,user_03304,prod_0006,4.5,"Solid product, no complaints. Does the job perfectly.",2,True,2024-10-21T06:45:48Z
rev_0116968,user_05129,prod_0789,4.0,"Excellent product, exactly as described. Highly recommend!",5,True,2024-01-31T03:20:20Z
rev_0116969,user_00160,prod_0146,4.5,Top quality product. Very satisfied with the results.,10,True,2023-12-10T18:49:15Z
rev_0116970,user_04856,prod_0892,4.5,Works perfectly. Fast delivery and well packaged.,7,True,2024-03-23T22:01:55Z
rev_0116971,user_07709,prod_0480,2.0,Poor quality control. Had to return it.,1,True,2024-12-03T02:24:36Z
rev_0116972,user_08344,prod_0489,4.5,"Solid product, no complaints. Does the job perfectly.",46,True,2024-08-06T16:32:33Z
rev_0116973,user_02865,prod_0594,4.5,Exceeded my expectations. 5 stars well deserved.,3,True,2023-10-06T15:56:50Z
rev_0116974,user_02031,prod_0261,1.5,Waste of money. Would not recommend.,26,True,2022-07-10T13:18:07Z
rev_0116975,user_00214,prod_0765,4.5,Works perfectly. Fast delivery and well packaged.,0,True,2023-04-04T20:12:02Z
rev_0116976,user_00705,prod_0539,4.5,Impressed by the build quality. Will buy again.,8,True,2023-04-12T23:58:14Z
rev_0116977,user_04520,prod_0419,4.5,Works perfectly. Fast delivery and well packaged.,10,True,2022-04-09T08:07:37Z
rev_0116978,user_09606,prod_0025,5.0,Exceeded my expectations. 5 stars well deserved.,1,True,2022-07-28T20:38:41Z
rev_0116979,user_06494,prod_0444,4.5,Works perfectly. Fast delivery and well packaged.,13,True,2023-11-14T16:52:08Z
rev_0116980,user_00665,prod_0234,4.0,"Solid product, no complaints. Does the job perfectly.",0,True,2024-04-03T05:39:09Z
rev_0116981,user_01373,prod_0725,5.0,Exceeded my expectations. 5 stars well deserved.,0,True,2023-07-20T01:17:53Z
rev_0116982,user_06745,prod_0825,2.5,Cheap materials. Fell apart quickly.,12,True,2022-04-27T23:03:43Z
rev_0116983,user_05685,prod_0380,3.0,Does what it says. Average quality.,0,True,2024-11-07T11:19:51Z
rev_0116984,user_07071,prod_0095,4.5,Fantastic value. Great performance and durable.,13,True,2024-10-16T05:54:49Z
rev_0116985,user_03285,prod_0435,2.5,Disappointed with the quality. Expected much better.,0,True,2024-12-01T12:57:47Z
rev_0116986,user_03028,prod_0403,4.5,Fantastic value. Great performance and durable.,13,True,2022-03-25T21:48:20Z
rev_0116987,user_02576,prod_0460,3.5,Average experience. Might look for alternatives next time.,0,True,2022-04-27T14:06:07Z
